name,wilayah,category,KELURAHAN_REF,KECAMATAN_REF,KODEPOS_REF,STATUS
Dusit Mangga Dua,Jakarta Pusat,tempat_wisata,Mangga Dua Selatan,,,OSM_Success
Plaza Atrium,Jakarta Pusat,tempat_wisata,Senen,,10410.0,OSM_Success
EX Plaza Indonesia,Jakarta Pusat,tempat_wisata,Senayan,,,OSM_Success_Recovered
Plaza Menteng,Jakarta Pusat,tempat_wisata,Menteng,,10310.0,OSM_Success
ITC Cempaka Mas,Jakarta Pusat,tempat_wisata,Sumur Batu,,10640.0,OSM_Success
Gajah Mada Plaza,Jakarta Pusat,tempat_wisata,Petojo Utara,,10130.0,OSM_Success
Plaza Indonesia,Jakarta Pusat,tempat_wisata,Gondangdia,,10350.0,OSM_Success
Unit Pengelola Kawasan Perkampungan Budaya Betawi,Jakarta Selatan,tempat_wisata,,,,Not_Found
Setu Babakan,Jakarta Selatan,tempat_wisata,Srengseng Sawah,,12640.0,OSM_Success
Taman Anggrek Ragunan,Jakarta Selatan,tempat_wisata,Ragunan,,,OSM_Success
Taman Spathodea Kebagusan,Jakarta Selatan,tempat_wisata,,,,Not_Found
Kebun Binatang Ragunan,Jakarta Selatan,tempat_wisata,Ragunan,,12520.0,OSM_Success
Taman Safari,Jakarta Selatan,tempat_wisata,Pandan Sari,Kab Bogor,16720,OSM_Success_Recovered
Taman Ayodya,Jakarta Selatan,tempat_wisata,Kramat Pela,,,OSM_Success
Museum Satria Mandala,Jakarta Selatan,tempat_wisata,Kuningan Barat,,,OSM_Success
Gandaria City,Jakarta Selatan,tempat_wisata,Kebayoran Lama Utara,,,OSM_Success
Pasaraya Blok M,Jakarta Selatan,tempat_wisata,Melawai,,12160.0,OSM_Success
Mall Blok M,Jakarta Selatan,tempat_wisata,Melawai,,12130.0,OSM_Success
Blok M Plaza,Jakarta Selatan,tempat_wisata,Kramat Pela,,12130.0,OSM_Success
Melawai Plaza,Jakarta Selatan,tempat_wisata,Melawai,,12160.0,OSM_Success
Pasar Bata Putih,Jakarta Selatan,tempat_wisata,Grogol Selatan,,12220.0,OSM_Success
ITC Permata Hijau,Jakarta Selatan,tempat_wisata,Grogol Utara,,12210.0,OSM_Success
Plaza Semanggi,Jakarta Selatan,tempat_wisata,Karet Semanggi,,12930.0,OSM_Success
Pacific Place,Jakarta Selatan,tempat_wisata,Senayan,,12190.0,OSM_Success
Setiabudi One,Jakarta Selatan,tempat_wisata,Karet,,12910.0,OSM_Success
Mall Pondok Indah 1&2,Jakarta Selatan,tempat_wisata,,,,Not_Found
Mall Ambassador Kuningan,Jakarta Selatan,tempat_wisata,Karet Kuningan,,12940.0,OSM_Success
ITC Kuningan Setiabudi,Jakarta Selatan,tempat_wisata,Karet Kuningan,,12940.0,OSM_Success
ITC Fatmawati,Jakarta Selatan,tempat_wisata,Cipete Utara,,12150.0,OSM_Success
Mall Cilandak Cilandak,Jakarta Selatan,tempat_wisata,Cilandak Barat,,12430.0,OSM_Success
Cilandak Town Square Cilandak,Jakarta Selatan,tempat_wisata,Cilandak Barat,,12430.0,OSM_Success
Plaza Kalibata Pancoran,Jakarta Selatan,tempat_wisata,Rawajati,,12740.0,OSM_Success
Pancoran,Jakarta Selatan,tempat_wisata,Pancoran,,,OSM_Success
Taman Hutan Tebet,Jakarta Selatan,tempat_wisata,,,,Not_Found
Taman Mini Indonesia Indah,Jakarta Timur,tempat_wisata,Cipayung,,13810.0,OSM_Success
TMII Fresh Water Aquarium Park,Jakarta Timur,tempat_wisata,,,,Not_Found
SnowBay Waterpark,Jakarta Timur,tempat_wisata,,,,Not_Found
Bird Park TMII,Jakarta Timur,tempat_wisata,,,,Not_Found
Archipelago Conservation Park,Jakarta Timur,tempat_wisata,,,,Not_Found
BUPERTA,Jakarta Timur,tempat_wisata,Cipayung,,13720.0,OSM_Success
Monumen Pancasila Sakti,Jakarta Timur,tempat_wisata,Lubang Buaya,,13810.0,OSM_Success
Museum Timor Timur,Jakarta Timur,tempat_wisata,,,,Not_Found
Museum Pengkhianatan PKI,Jakarta Timur,tempat_wisata,,,,Not_Found
Pulogadung Trade Center,Jakarta Timur,tempat_wisata,Rawa Terate,,13920.0,OSM_Success
Tamini Square,Jakarta Timur,tempat_wisata,Pinang Ranti,,13650.0,OSM_Success
Pusat Grosir Cililitan,Jakarta Timur,tempat_wisata,Cililitan,,13640.0,OSM_Success
Cibubur Junction,Jakarta Timur,tempat_wisata,Cibubur,,13720.0,OSM_Success
Lippo Plaza Kramat Jati,Jakarta Timur,tempat_wisata,Kramat Jati,,13510.0,OSM_Success
Taman Ria Atmaja,Jakarta Timur,tempat_wisata,,,,Not_Found
Taman Wisata Alam Mangrove,Jakarta Utara,tempat_wisata,,,,Not_Found
Museum Bahari,Jakarta Utara,tempat_wisata,Penjaringan,,14470.0,OSM_Success
Ocean Eco Park,Jakarta Utara,tempat_wisata,,,,Not_Found
Ocean Dream,Jakarta Utara,tempat_wisata,,,,Not_Found
Taman Impian Jaya Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
DUFAN Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Sea World Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Atlantis Water Adventure,Jakarta Utara,tempat_wisata,,,,Not_Found
Pantai Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Pasar Seni Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Gerbang Barat Ancol,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Ancol Lagoon,Jakarta Utara,tempat_wisata,,,,Not_Found
Pantai Marunda,Jakarta Utara,tempat_wisata,Marunda,,14150.0,OSM_Success
Marina Beach,Jakarta Utara,tempat_wisata,,,,Not_Found
Bartega,Jakarta Utara,tempat_wisata,,,,Not_Found
Koja Trade Mall (KTM),Jakarta Utara,tempat_wisata,,,,Not_Found
Plaza Koja - Ramayana Koja,Jakarta Utara,tempat_wisata,Koja,,14320.0,OSM_Success
Emporium Pluit Mall,Jakarta Utara,tempat_wisata,Penjaringan,,14430.0,OSM_Success
Mall of Indonesia,Jakarta Utara,tempat_wisata,Kelapa Gading Barat,,14240.0,OSM_Success
Kelapa Gading Trade Center,Jakarta Utara,tempat_wisata,Kelapa Gading Barat,,14240.0,OSM_Success
Sports Mall Kelapa Gading,Jakarta Utara,tempat_wisata,,,,Not_Found
Mall Artha Gading,Jakarta Utara,tempat_wisata,Kelapa Gading Barat,,14240.0,OSM_Success
Mangga Dua Square,Jakarta Utara,tempat_wisata,Gunung Sahari Utara,,14420.0,OSM_Success
Pasar Pagi Mangga Dua,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
WTC Mangga Dua,Jakarta Utara,tempat_wisata,Pademangan Barat,,14420.0,OSM_Success
Pluit Village/Megamal Pluit,Jakarta Utara,tempat_wisata,,,,Not_Found
Mall Sunter,Jakarta Utara,tempat_wisata,Sunter Agung,,14350.0,OSM_Success
Mangga Dua Square,Jakarta Utara,tempat_wisata,Gunung Sahari Utara,,14420.0,OSM_Success
Mall Kelapa Gading,Jakarta Utara,tempat_wisata,Pegangsaan Dua,,14240.0,OSM_Success
ITC Mangga Dua,Jakarta Utara,tempat_wisata,Ancol,,14430.0,OSM_Success
Universitas 17 Agustus 1945 Jakarta (UNTAG),,universitas,,,,Not_Found
Universitas Agung Podomoro,,universitas,,,,Not_Found
Universitas Al Azhar Indonesia (UAI),,universitas,,,,Not_Found
Universitas Azzahra,,universitas,Kampung Melayu,,13320.0,OSM_Success
Universitas Bakrie (UB),,universitas,,,,Not_Found
Universitas Bhayangkara Jakarta Raya (UBHARA JAYA),,universitas,,,,Not_Found
Universitas Bina Nusantara (UBINUS),,universitas,,,,Not_Found
Universitas Binawan,,universitas,,,,Not_Found
Universitas Borobudur,,universitas,Cipinang Melayu,,13430.0,OSM_Success
Universitas Budi Luhur (UBL),,universitas,,,,Not_Found
Universitas Bunda Mulia (UBM),,universitas,,,,Not_Found
Universitas Bung Karno (UBK),,universitas,,,,Not_Found
Universitas Darma Persada (UNSADA),,universitas,,,,Not_Found
Universitas Darunnajah (UDN),,universitas,,,,Not_Found
Universitas Dian Nusantara (UNDIRA),,universitas,,,,Not_Found
Universitas Dirgantara Marsekal Suryadarma (UNSURYA),,universitas,,,,Not_Found
Universitas Esa Unggul (UEU),,universitas,,,,Not_Found
Universitas Ibnu Chaldun (UIC),,universitas,,,,Not_Found
Universitas Indonesia Maju,,universitas,,,,Not_Found
Universitas Indraprasta PGRI (UNINDRA),,universitas,,,,Not_Found
Universitas Insan Cita Indonesia (UICI),,universitas,,,,Not_Found
Universitas Islam Jakarta (UID),,universitas,,,,Not_Found
Universitas Jakarta,,universitas,Kayu Putih,,13210.0,OSM_Success
Universitas Jayabaya,,universitas,Pekayon,,16951.0,OSM_Success
Universitas Katolik Indonesia Atma Jaya,,universitas,,,,Not_Found
Universitas Kristen Indonesia (UKI),,universitas,Cawang,,13630.0,OSM_Success
Universitas Kristen Krida Wacana (UKRIDA),,universitas,,,,Not_Found
Universitas Media Nusantara Citra (MNCU),,universitas,,,,Not_Found
Universitas Mercu Buana (UMB),,universitas,,,,Not_Found
Universitas Mpu Tantular (UMT),,universitas,,,,Not_Found
Universitas Muhammadiyah Prof. Dr. HAMKA (UHAMKA),,universitas,Kramat Pela,,12140.0,OSM_Success
Universitas MH Thamrin Jakarta (UMHT),,universitas,,,,Not_Found
Universitas Nahdlatul Ulama Indonesia (UNUSIA),,universitas,,,,Not_Found
Universitas Nasional (UNAS),,universitas,,,,Not_Found
Universitas Nusa Mandiri,,universitas,,,,Not_Found
Universitas Pancasila (UP),,universitas,,,,Not_Found
Universitas Paramadina (UPM),,universitas,,,,Not_Found
Universitas Persada Indonesia Yayasan Administrasi Indonesia (UPI Y.A.I),,universitas,,,,Not_Found
Universitas Pertamina,,universitas,Grogol Selatan,,12210.0,OSM_Success
Universitas Prasetiya Mulya,,universitas,Cilandak Barat,,12430.0,OSM_Success
Universitas Prof Dr Moestopo (Beragama) (UPDM),,universitas,,,,Not_Found
Universitas Respati Indonesia (URINDO),,universitas,,,,Not_Found
Universitas Sahid (USAHID),,universitas,,,,Not_Found
Universitas Saintek Muhammadiyah,,universitas,,,,Not_Found
Universitas Sampoerna,,universitas,Pancoran,,12780.0,OSM_Success
Universitas Satya Negara Indonesia (USNI),,universitas,,,,Not_Found
Universitas Satyagama (USG),,universitas,,,,Not_Found
Universitas Siber Asia (UNSIA),,universitas,,,,Not_Found
Universitas Surapati,,universitas,Cawang,,13630.0,OSM_Success
Universitas Tama Jagakarsa (UTJ),,universitas,,,,Not_Found
Universitas Tanri Abeng (TAU),,universitas,,,,Not_Found
Universitas Tarumanagara (UNTAR),,universitas,,,,Not_Found
Universitas Teknologi Muhammadiyah Jakarta,,universitas,,,,Not_Found
Universitas Trilogi,,universitas,Duren Tiga,,12760.0,OSM_Success
Universitas Trisakti,,universitas,Tomang,,11450.0,OSM_Success
Universitas Wiraswasta Indonesia,,universitas,Bali Mester,,13410.0,OSM_Success
Universitas YARSI,,universitas,Cempaka Putih,,10640.0,OSM_Success
Universitas Telkom Jakarta,,universitas,,,,Not_Found
Institut Bisnis dan Informatika Kosgoro 1957,,universitas,,,,Not_Found
Institut Bisnis dan Informatika Indonesia,,universitas,,,,Not_Found
Institut Bisnis Nusantara,,universitas,Cipinang Cempedak,,13330.0,OSM_Success
Institut Ilmu Sosial dan Ilmu Politik Jakarta,,universitas,,,,Not_Found
Institut Ilmu Sosial dan Manajemen STIAMI,,universitas,,,,Not_Found
Institut Kalbis (KALBIS),,universitas,,,,Not_Found
Institut Kesenian Jakarta (IKJ),,universitas,,,,Not_Found
Institut Keuangan Perbankan dan Informatika Asia Perbanas (AFBI Institute Perbanas),,universitas,,,,Not_Found
Institut Sains dan Teknologi Al-Kamal (ISTA),,universitas,,,,Not_Found
Institut Sains dan Teknologi Nasional (ISTN),,universitas,,,,Not_Found
Institut Teknologi dan Bisnis BRI (BRI Institute ),,universitas,,,,Not_Found
Institut Teknologi dan Bisnis Kalbe (ITBK),,universitas,,,,Not_Found
Institut Teknologi Budi Utomo (ITBU),,universitas,,,,Not_Found
Institut Teknologi Kartika Candra (ITKC),,universitas,,,,Not_Found
Institut Transportasi dan Logistik Trisakti (ITL Trisakti),,universitas,,,,Not_Found
Indonesia International Institute for Life Sciences,,universitas,Kayu Putih,,13250.0,OSM_Success
ESMOD International Fashion Institutes & Universities,,universitas,,,,Not_Found
Institut teknologi telkom jakarta,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Pariwisata dan Logistik Lentera Mondial (Lemondial Business School),,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Ekonomi Media Nusantara Citra,,universitas,,,,Not_Found
Sekolah Tinggi Keguruan dan Ilmu Pendidikan Media Nusantara Citra,,universitas,,,,Not_Found
Sekolah Tinggi Agama Buddha Dutavira,,universitas,,,,Not_Found
Sekolah Tinggi Agama Buddha Maha Prajna,,universitas,,,,Not_Found
Sekolah Tinggi Agama Buddha Nalanda,,universitas,,,,Not_Found
Sekolah Tinggi Agama Islam Acprilesma Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Bahasa Asing IEC,,universitas,,,,Not_Found
Sekolah Tinggi Bahasa Asing Indonesia LPI,,universitas,,,,Not_Found
Sekolah Tinggi Bahasa Asing LIA,,universitas,,,,Not_Found
Sekolah Tinggi Bahasa Asing Pertiwi Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Filsafat Driyarkara,,universitas,Cempaka Putih Barat,,10520.0,OSM_Success
Sekolah Tinggi Filsafat Theologi,,universitas,,,,Not_Found
Sekolah Tinggi Hukum Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Administrasi dan Sekretari ASMI,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Administrasi Kawula Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Administrasi Yapann,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Administrasi YPIAMI,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Hukum LPIHM-IBLM,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Indonesia Maju,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Istara Nusantara,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Kesetiakawanan Sosial Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Medistra Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Mohammad Husni Thamrin,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Kesehatan Mitra Ria Husada,,universitas,Cibubur,,13720.0,OSM_Success
Sekolah Tinggi Ilmu Kesehatan Pamentas,,universitas,Lebak Bulus,,15419.0,OSM_Success
Sekolah Tinggi Ilmu Kesehatan Saint Carolus,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komputer Cipta Karya Informatika,,universitas,Pondok Kelapa,,13440.0,OSM_Success
Sekolah Tinggi Ilmu Komunikasi dan Sekretari TARAKANITA (d/h Aksek LPK Tarakanita) (STARKI),,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komunikasi Indonesia Maju,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komunikasi Inter Studi,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komunikasi LSPR,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komunikasi Profesi Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Komunikasi YTKP,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Manajemen Kosgoro,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Manajemen LPMI,,universitas,,,,Not_Found
Sekolah Tinggi Ilmu Maritim AMI,,universitas,Kayu Putih,,13210.0,OSM_Success
Sekolah Tinggi Ilmu Pemerintahan Abdi Negara,,universitas,,,,Not_Found
Sekolah Tinggi Kedokteran YARSI Jakarta (sekarang Universitas YARSI ),,universitas,,,,Not_Found
Sekolah Tinggi Keuangan Niaga dan Negara Pembangunan,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Risiko Dan Asuransi (STIMRA),,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Asuransi Trisakti,,universitas,Kayu Putih,,10570.0,OSM_Success
Sekolah Tinggi Manajemen dan Informatika Komputer Jayakarta,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen IMMI,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen IMNI,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Industri Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen IPMI,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Labora,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen PPM,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Prasetiya Mulya,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Transpor Trisakti,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Transportasi Malahayati,,universitas,,,,Not_Found
Sekolah Tinggi Manajemen Yaksi,,universitas,,,,Not_Found
Sekolah Tinggi Pariwisata Sahid,,universitas,Kramat Pela,,12120.0,OSM_Success
Sekolah Tinggi Pariwisata Trisakti,,universitas,Bintaro,,12320.0,OSM_Success
Sekolah Tinggi Penerbangan Aviasi,,universitas,Pancoran,,12780.0,OSM_Success
Sekolah Tinggi Perpajakan Indonesia,,universitas,Palmeriam,,13140.0,OSM_Success
Sekolah Tinggi Teknik Informatik Benarif Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Teknologi Informasi NIIT I-Tech Jakarta,,universitas,,,,Not_Found
Sekolah Tinggi Teknologi Jakarta,,universitas,Cipinang Cempedak,,13340,OSM_Success_Recovered
Sekolah Tinggi Teknik Jaya Mahadika,,universitas,,,,Not_Found
Sekolah Tinggi Teknik Sapta Taruna,,universitas,,,,Not_Found
Sekolah Tinggi Teknik-PLN,,universitas,,,,Not_Found
Sekolah Tinggi Teknologi 10 November,,universitas,,,,Not_Found
Sekolah Tinggi Teknologi Indonesia,,universitas,,,,Not_Found
Sekolah Tinggi Teknologi Kelautan Hatawana,,universitas,,,,Not_Found
Sekolah Tinggi Teologi Jakarta,,universitas,Pegangsaan,,10320.0,OSM_Success
Sekolah Tinggi Teologi Sunsugos,,universitas,,,,Not_Found
Sekolah Tinggi Theologi Jaffray Jakarta,,universitas,,,,Not_Found
STMIK Jakarta Institute of Technology,,universitas,,,,Not_Found
Politeknik Bisnis Indonesia,,universitas,,,,Not_Found
Politeknik Bisnis dan Pasar Modal,,universitas,,,,Not_Found
Politeknik Bunda Kandung,,universitas,Lenteng Agung,,12530.0,OSM_Success
Politeknik Global Indonesia,,universitas,,,,Not_Found
Politeknik Karya Husada,,universitas,Bintaro,,12320.0,OSM_Success
Politeknik LP3I,,universitas,Kramat,,10420.0,OSM_Success
Politeknik Manufaktur Astra,,universitas,,,,Not_Found
Politeknik Statistika STIS,,universitas,Bidara Cina,,13930.0,OSM_Success
Politeknik Swadharma Diarsipkan 2011-08-12 di Wayback Machine .,,universitas,,,,Not_Found
Politeknik Trisila Dharma,,universitas,,,,Not_Found
Politeknik Tugu Jakarta,,universitas,Rawa Badak Selatan,,14230.0,OSM_Success
Akademi Administrasi Keuangan Jakarta,,universitas,,,,Not_Found
Akademi Administrasi Kusuma Mandiri,,universitas,,,,Not_Found
Akademi Administrasi Pembangunan Indonesia,,universitas,,,,Not_Found
Akademi Akuntansi Artawiyata Indo-LPI,,universitas,,,,Not_Found
Akademi Akuntansi Bentara Indonesia,,universitas,,,,Not_Found
Akademi Akuntansi Borobudur,,universitas,,,,Not_Found
Akademi Akuntansi Jayabaya,,universitas,,,,Not_Found
Akademi Akuntansi Nasional,,universitas,,,,Not_Found
Akademi Akuntansi Paramita,,universitas,,,,Not_Found
Akademi Akuntansi Santa Ursula,,universitas,,,,Not_Found
Akademi Akuntansi Syafa'at Indonesia,,universitas,,,,Not_Found
Akademi Akuntansi YAI,,universitas,,,,Not_Found
Akademi Angutan Udara Niaga Trisakti (AAUN Trisakti),,universitas,,,,Not_Found
Akademi Asuransi Indonesia,,universitas,,,,Not_Found
Akademi Bahasa Asing Borobudur,,universitas,,,,Not_Found
Akademi Bahasa Asing BSI,,universitas,,,,Not_Found
Akademi Bahasa Asing Kusuma Mandiri,,universitas,,,,Not_Found
Akademi Bahasa Asing Indonesia LPI,,universitas,,,,Not_Found
Akademi Bahasa Asing Nasional,,universitas,,,,Not_Found
Akademi Bahasa Asing Prawira Marta,,universitas,,,,Not_Found
Akademi Bahasa Asing Saint Mary,,universitas,,,,Not_Found
Akademi Bahasa Asing Santa Ursula,,universitas,,,,Not_Found
Akademi Bahasa Asing Widuri Widyasastra,,universitas,,,,Not_Found
Akademi Bank Indonesia,,universitas,,,,Not_Found
Akademi Bisnis Indonesia,,universitas,,,,Not_Found
Akademi Kebidanan Al-Fathonah,,universitas,Cipinang,,13250.0,OSM_Success
Akademi Kebidanan Bhakti Pertiwi Indonesia,,universitas,,,,Not_Found
Akademi Kebidanan Istara Nusantara,,universitas,,,,Not_Found
Akademi Kebidanan Kartika Mitra Husada,,universitas,Cipinang Besar Utara,,13410.0,OSM_Success
Akademi Kebidanan Keris Husada,,universitas,Cilandak Timur,,12610.0,OSM_Success
Akademi Kabidanan Kartini Jakarta,,universitas,,,,Not_Found
Akademi Kebidanan Mitra Persahabatan,,universitas,Pulo Gadung,,13230.0,OSM_Success
Akademi Kebidanan Pelita Persada,,universitas,,,,Not_Found
Akademi Kebidanan Prestasi Agung,,universitas,Pulo Gadung,,13220.0,OSM_Success
Akademi Kebidanan Sismadi,,universitas,Tanjung Priok,,14310.0,OSM_Success
Akademi Kebidanan Suluh Bangsa,,universitas,Bidara Cina,,13330.0,OSM_Success
Akademi Kebidanan Widyakarsa,,universitas,,,,Not_Found
Akademi Kebidanan Yaspen Tugu Ibu,,universitas,Cibubur,,13720.0,OSM_Success
Akademi Kebidanan YPDR,,universitas,Pondok Labu,,12450.0,OSM_Success
Akademi Keperawatan Keris Husada,,universitas,Cilandak Timur,,12560.0,OSM_Success
Akademi Keperawatan Rumah Sakit DGI Cikini,,universitas,,,,Not_Found
Akademi Keperawatan Rumah Sakit Jakarta,,universitas,,,,Not_Found
Akademi Keperawatan Rumah Sakit Husada,,universitas,,,,Not_Found
Akademi Keperawatan Syafaat Indonesia,,universitas,,,,Not_Found
Akademi Keuangan Dan Perbankan Borobudur,,universitas,,,,Not_Found
Akademi Keuangan Dan Perbankan LPI,,universitas,,,,Not_Found
Akademi Keuangan Dan Perbankan Patrisia,,universitas,,,,Not_Found
Akademi Keuangan Dan Perbankan Yapenanta,,universitas,,,,Not_Found
Akademi Keuangan Dan Perbankan YPK,,universitas,,,,Not_Found
Akademi Kimia Analis Caraka Nusantara,,universitas,,,,Not_Found
Akademi Komunikasi Bina Ekatama,,universitas,,,,Not_Found
Akademi Komunikasi Bina Sarana Informatika,,universitas,,,,Not_Found
Akademi Komunikasi Media Radio Dan TV,,universitas,,,,Not_Found
Akademi Komunikasi The Next Academy,,universitas,,,,Not_Found
Akademi Litigasi Indonesia Triguna,,universitas,,,,Not_Found
Akademi Manajemen Indonesia (AMIK),,universitas,,,,Not_Found
Akademi Manajemen Keuangan YP-IPPI,,universitas,,,,Not_Found
Akademi Manajemen Pemasaran Cavendish,,universitas,,,,Not_Found
Akademi Manajemen Perusahan Jayabaya,,universitas,,,,Not_Found
Akademi Manajemen YAPK,,universitas,,,,Not_Found
Akademi Manajemen YPPI,,universitas,,,,Not_Found
Akademi Maritim Djadajat,,universitas,,,,Not_Found
Akademi Maritim Nasional Jaya,,universitas,Kelapa Gading Barat,,14240.0,OSM_Success
Akademi Maritim Pembangunan,,universitas,Rambutan,,13830.0,OSM_Success
Akademi Pariwisata Bhakti Nusantara,,universitas,Pegangsaan Dua,,14250.0,OSM_Success
Akademi Pariwisata Buana Wisata,,universitas,,,,Not_Found
Akademi Pariwisata Bunda Mulia,,universitas,,,,Not_Found
Akademi Pariwisata Gsp Internasional,,universitas,,,,Not_Found
Akademi Pariwisata Indonesia,,universitas,Duren Sawit,,13430.0,OSM_Success
Akademi Pariwisata Jakarta,,universitas,Cempaka Putih Timur,,10540.0,OSM_Success
Akademi Pariwisata Jakarta International Hotel,,universitas,,,,Not_Found
Akademi Pariwisata Krisanti Widya Mandiri,,universitas,,,,Not_Found
Akademi Pariwisata Matoa,,universitas,,,,Not_Found
Akademi Pariwisata Nasional,,universitas,,,,Not_Found
Akademi Pariwisata Nusantara Jaya,,universitas,,,,Not_Found
Akademi Pariwisata Paramitha,,universitas,Pondok Kelapa,,13440.0,OSM_Success
Akademi Pariwisata Patria Indonesia,,universitas,Pejaten Barat,,12550.0,OSM_Success
Akademi Pariwisata Saint Mary,,universitas,,,,Not_Found
Akademi Pariwisata Pelita Harapan,,universitas,,,,Not_Found
Akademi Pariwisata Pertiwi,,universitas,,,,Not_Found
Akademi Pariwisata Tridaya Wisata,,universitas,,,,Not_Found
Akademi Pelayaran Niaga Indonesia,,universitas,,,,Not_Found
Akademi Perbankan Yuki,,universitas,,,,Not_Found
Akademi Pertamanan Interstudi,,universitas,,,,Not_Found
Akademi Sekretari Budi Luhur,,universitas,,,,Not_Found
Akademi Sekretari dan Manajemen BSI,,universitas,,,,Not_Found
Akademi Sekretari dan Manajemen Dharma Budhi Bhakti,,universitas,,,,Not_Found
Akademi Sekretari dan Manajemen Don Bosco,,universitas,Kayu Putih,,13260.0,OSM_Success
Akademi Sekretari dan Manajemen Pitaloka,,universitas,,,,Not_Found
Akademi Sekretari dan Manajemen Purnama,,universitas,,,,Not_Found
Akademi Sekretari dan Manajemen Saint Mary,,universitas,,,,Not_Found
Akademi Sekretari dan Manjemen Santa Ursula,,universitas,,,,Not_Found
Akademi Sekretari Interstudi,,universitas,Kramat Pela,,12130.0,OSM_Success
Akademi Sekretari Jayabaya,,universitas,,,,Not_Found
Akademi Sekretari Regina Contesorum,,universitas,,,,Not_Found
Akademi Sekretari Saint Theresia,,universitas,,,,Not_Found
Akademi Sekretaris ISWI,,universitas,,,,Not_Found
Akademi Sekretaris LPK Tarakanita,,universitas,,,,Not_Found
Akademi Seni Rupa dan Desain Iswi,,universitas,,,,Not_Found
Akademi Theologia Amanat Penuaian Terakhir,,universitas,,,,Not_Found
Akademi Teknik Desain Interior,,universitas,,,,Not_Found
Akademi Teknik Informatika Tunas Bangsa,,universitas,,,,Not_Found
Akademi Teknik Telekomunikasi Sandhy Putra Jakarta,,universitas,,,,Not_Found
Akademi Teknologi Grafika Indonesia,,universitas,,,,Not_Found
Akademi Teknologi Grafika Trisakti,,universitas,,,,Not_Found
Akademi Teknologi Komunikasi Dan Informatika,,universitas,,,,Not_Found
Akademi Telekomunikasi Indonesia Gemilang,,universitas,,,,Not_Found
Akademi Televisi Indonesia/ATVI Indosiar-SCTV,,universitas,,,,Not_Found
AMIK Jakarta Institut of Technology,,universitas,,,,Not_Found
